gene_symbol	ensembl_gene_id	disease	association_score	evidence_count
NTSR1	ENSG00000101188	obesity	0.045757	16
NTSR1	ENSG00000101188	type_2_diabetes	0.003700	1
NTSR2	ENSG00000169006	nafld	0.003700	1
NTSR2	ENSG00000169006	obesity	0.004070	2
NUAK1	ENSG00000074590	mash	0.025696	3
NUAK1	ENSG00000074590	nafld	0.019426	2
NUAK2	ENSG00000163545	mash	0.001480	1
NUAK2	ENSG00000163545	nafld	0.004255	2
NUAK2	ENSG00000163545	obesity	0.044799	6
NUAK2	ENSG00000163545	type_2_diabetes	0.011841	2
NUBPL	ENSG00000151413	obesity	0.003700	1
NUCB1	ENSG00000104805	nafld	0.005437	4
NUCB1	ENSG00000104805	obesity	0.009991	2
NUCB1	ENSG00000104805	type_2_diabetes	0.003032	4
NUCB2	ENSG00000070081	mash	0.001480	1
NUCB2	ENSG00000070081	nafld	0.050481	18
NUCB2	ENSG00000070081	obesity	0.104970	156
NUCB2	ENSG00000070081	type_2_diabetes	0.122706	86
NUCKS1	ENSG00000069275	mash	0.003700	1
NUCKS1	ENSG00000069275	nafld	0.014061	1
NUCKS1	ENSG00000069275	obesity	0.343429	21
NUCKS1	ENSG00000069275	type_2_diabetes	0.266836	7
NUDC	ENSG00000090273	obesity	0.433554	14
NUDC	ENSG00000090273	type_2_diabetes	0.004440	1
NUDCD3	ENSG00000015676	obesity	0.038305	3
NUDT1	ENSG00000106268	nafld	0.009621	1
NUDT1	ENSG00000106268	obesity	0.097829	5
NUDT1	ENSG00000106268	type_2_diabetes	0.059929	1
NUDT11	ENSG00000196368	nafld	0.006660	1
NUDT11	ENSG00000196368	obesity	0.013321	2
NUDT12	ENSG00000112874	type_2_diabetes	0.242208	6
NUDT15	ENSG00000136159	obesity	0.001480	1
NUDT16L1	ENSG00000168101	obesity	0.001480	1
NUDT16L1	ENSG00000168101	type_2_diabetes	0.024091	2
NUDT19	ENSG00000213965	nafld	0.004440	1
NUDT19	ENSG00000213965	type_2_diabetes	0.042826	4
NUDT2	ENSG00000164978	obesity	0.003700	2
NUDT2	ENSG00000164978	type_2_diabetes	0.022300	1
NUDT21	ENSG00000167005	obesity	0.025596	2
NUDT3	ENSG00000272325	obesity	0.013787	8
NUDT3	ENSG00000272325	type_2_diabetes	0.025325	6
NUDT5	ENSG00000165609	type_2_diabetes	0.291967	78
NUDT6	ENSG00000170917	type_2_diabetes	0.216953	1
NUDT7	ENSG00000140876	mash	0.014801	1
NUDT7	ENSG00000140876	nafld	0.025532	3
NUFIP1	ENSG00000083635	nafld	0.001480	1
NUFIP1	ENSG00000083635	obesity	0.004070	2
NUFIP1	ENSG00000083635	type_2_diabetes	0.001480	1
NUFIP2	ENSG00000108256	type_2_diabetes	0.211186	3
NUGGC	ENSG00000189233	obesity	0.058195	2
NUMB	ENSG00000133961	obesity	0.003700	1
NUMB	ENSG00000133961	type_2_diabetes	0.127486	2
NUMBL	ENSG00000105245	type_2_diabetes	0.003700	1
NUP107	ENSG00000111581	type_2_diabetes	0.002960	1
NUP133	ENSG00000069248	type_2_diabetes	0.347112	17
NUP160	ENSG00000030066	type_2_diabetes	0.350156	7
NUP210	ENSG00000132182	nafld	0.003700	2
NUP210	ENSG00000132182	obesity	0.004625	2
NUP214	ENSG00000126883	obesity	0.002755	3
NUP214	ENSG00000126883	type_2_diabetes	0.012951	2
NUP35	ENSG00000163002	type_2_diabetes	0.002960	1
NUP43	ENSG00000120253	obesity	0.019961	3
NUP43	ENSG00000120253	type_2_diabetes	0.003700	2
NUP54	ENSG00000138750	obesity	0.045604	1
NUP54	ENSG00000138750	type_2_diabetes	0.034103	1
NUP58	ENSG00000139496	type_2_diabetes	0.002960	1
NUP62	ENSG00000213024	mash	0.086628	77
NUP62	ENSG00000213024	nafld	0.026366	68
NUP62	ENSG00000213024	obesity	0.077485	86
NUP62	ENSG00000213024	type_2_diabetes	0.043653	66
NUP85	ENSG00000125450	mash	0.033146	5
NUP85	ENSG00000125450	nafld	0.085085	4
NUP88	ENSG00000108559	obesity	0.236823	1
NUP98	ENSG00000110713	nafld	0.074313	3
NUP98	ENSG00000110713	obesity	0.013334	6
NUPR1	ENSG00000176046	mash	0.008572	3
NUPR1	ENSG00000176046	nafld	0.010549	8
NUPR1	ENSG00000176046	obesity	0.068959	19
NUPR1	ENSG00000176046	type_2_diabetes	0.043377	5
NUS1	ENSG00000153989	mash	0.005550	2
NUS1	ENSG00000153989	nafld	0.002940	3
NUS1	ENSG00000153989	obesity	0.004255	2
NUS1	ENSG00000153989	type_2_diabetes	0.527852	19
NUSAP1	ENSG00000137804	mash	0.007771	2
NUSAP1	ENSG00000137804	nafld	0.059893	4
NUSAP1	ENSG00000137804	obesity	0.008572	3
NUSAP1	ENSG00000137804	type_2_diabetes	0.003515	2
NUTF2	ENSG00000102898	nafld	0.001480	1
NUTF2	ENSG00000102898	obesity	0.011722	1
NUTF2	ENSG00000102898	type_2_diabetes	0.002220	1
NVL	ENSG00000143748	type_2_diabetes	0.019680	1
NWD1	ENSG00000188039	mash	0.017576	2
NWD2	ENSG00000174145	obesity	0.018501	1
NWD2	ENSG00000174145	type_2_diabetes	0.213877	1
NXF1	ENSG00000162231	type_2_diabetes	0.001480	1
NXN	ENSG00000167693	obesity	0.004255	2
NXN	ENSG00000167693	type_2_diabetes	0.004625	2
NXPE3	ENSG00000144815	type_2_diabetes	0.029782	1
NXPH1	ENSG00000122584	obesity	0.002590	2
NXPH1	ENSG00000122584	type_2_diabetes	0.011728	4
NXPH4	ENSG00000182379	obesity	0.022418	1
NXT1	ENSG00000132661	type_2_diabetes	0.006660	1
NYAP2	ENSG00000144460	type_2_diabetes	0.219448	5
NYNRIN	ENSG00000205978	type_2_diabetes	0.361793	2
OAF	ENSG00000184232	obesity	0.030946	2
OAS1	ENSG00000089127	mash	0.010489	4
OAS1	ENSG00000089127	nafld	0.001850	2
OAS1	ENSG00000089127	obesity	0.006270	3
OAS1	ENSG00000089127	type_2_diabetes	0.066244	8
OAS2	ENSG00000111335	mash	0.010155	3
OAS2	ENSG00000111335	nafld	0.003700	1
OAS2	ENSG00000111335	obesity	0.001480	1
OAS2	ENSG00000111335	type_2_diabetes	0.052703	3
OAS3	ENSG00000111331	nafld	0.005715	3
OAS3	ENSG00000111331	obesity	0.002755	3
OAS3	ENSG00000111331	type_2_diabetes	0.244675	9
OASL	ENSG00000135114	mash	0.002960	1
OASL	ENSG00000135114	nafld	0.002960	1
OASL	ENSG00000135114	type_2_diabetes	0.475938	11
OAT	ENSG00000065154	mash	0.004420	3
OAT	ENSG00000065154	nafld	0.004255	3
OAT	ENSG00000065154	obesity	0.004420	3
OAT	ENSG00000065154	type_2_diabetes	0.004965	4
OAZ1	ENSG00000104904	type_2_diabetes	0.002960	1
OBI1	ENSG00000152193	type_2_diabetes	0.226127	1
OBP2A	ENSG00000122136	mash	0.015541	1
OBP2A	ENSG00000122136	nafld	0.005900	3
OBP2A	ENSG00000122136	obesity	0.020355	8
OBP2A	ENSG00000122136	type_2_diabetes	0.007380	3
OBP2B	ENSG00000171102	obesity	0.004440	1
OBSL1	ENSG00000124006	type_2_diabetes	0.238115	1
OCA2	ENSG00000104044	nafld	0.004594	4
OCA2	ENSG00000104044	obesity	0.052146	18
OCA2	ENSG00000104044	type_2_diabetes	0.013745	26
OCIAD1	ENSG00000109180	type_2_diabetes	0.074833	5
OCIAD2	ENSG00000145247	type_2_diabetes	0.471388	3
OCLN	ENSG00000197822	mash	0.014790	14
OCLN	ENSG00000197822	nafld	0.025762	46
OCLN	ENSG00000197822	obesity	0.012407	24
OCLN	ENSG00000197822	type_2_diabetes	0.017072	32
OCM	ENSG00000122543	nafld	0.001850	2
OCM	ENSG00000122543	obesity	0.001480	1
OCM	ENSG00000122543	type_2_diabetes	0.001480	1
OCM2	ENSG00000135175	obesity	0.001480	1
OCRL	ENSG00000122126	obesity	0.002960	2
ODAPH	ENSG00000174792	type_2_diabetes	0.104825	2
ODC1	ENSG00000115758	mash	0.011101	1
ODC1	ENSG00000115758	nafld	0.002775	2
ODC1	ENSG00000115758	obesity	0.019858	3
ODC1	ENSG00000115758	type_2_diabetes	0.006118	6
ODF1	ENSG00000155087	type_2_diabetes	0.002220	1
OFD1	ENSG00000046651	obesity	0.002590	2
OGA	ENSG00000198408	mash	0.007400	1
OGA	ENSG00000198408	obesity	0.009970	10
OGA	ENSG00000198408	type_2_diabetes	0.050899	45
OGDH	ENSG00000105953	mash	0.008737	3
OGDH	ENSG00000105953	obesity	0.027012	2
OGDH	ENSG00000105953	type_2_diabetes	0.192457	3
OGDHL	ENSG00000197444	obesity	0.011101	1
OGFOD1	ENSG00000087263	nafld	0.007400	1
OGFOD1	ENSG00000087263	obesity	0.056245	3
OGFOD2	ENSG00000111325	obesity	0.100680	1
OGFOD2	ENSG00000111325	type_2_diabetes	0.005180	1
OGFOD3	ENSG00000181396	obesity	0.001480	1
OGFR	ENSG00000060491	obesity	0.002488	1
OGFR	ENSG00000060491	type_2_diabetes	0.002220	1
OGG1	ENSG00000114026	mash	0.004625	2
OGG1	ENSG00000114026	nafld	0.002220	1
OGG1	ENSG00000114026	obesity	0.060265	31
OGG1	ENSG00000114026	type_2_diabetes	0.039858	25
OGN	ENSG00000106809	nafld	0.003700	1
OGN	ENSG00000106809	obesity	0.020615	9
OGN	ENSG00000106809	type_2_diabetes	0.092950	12
OGT	ENSG00000147162	mash	0.026950	9
OGT	ENSG00000147162	nafld	0.022585	19
OGT	ENSG00000147162	obesity	0.064371	37
OGT	ENSG00000147162	type_2_diabetes	0.013848	10
OIP5	ENSG00000104147	obesity	0.069398	5
OIP5	ENSG00000104147	type_2_diabetes	0.051433	2
OIT3	ENSG00000138315	mash	0.011286	3
OIT3	ENSG00000138315	nafld	0.003700	2
OIT3	ENSG00000138315	obesity	0.007400	1
OIT3	ENSG00000138315	type_2_diabetes	0.026253	1
OLA1	ENSG00000138430	obesity	0.272574	1
OLAH	ENSG00000152463	obesity	0.002960	1
OLFM1	ENSG00000130558	obesity	0.441298	7
OLFM1	ENSG00000130558	type_2_diabetes	0.001906	2
OLFM2	ENSG00000105088	mash	0.054209	2
OLFM2	ENSG00000105088	nafld	0.085270	3
OLFM2	ENSG00000105088	obesity	0.076852	5
OLFM3	ENSG00000118733	type_2_diabetes	0.001480	1
OLFM4	ENSG00000102837	mash	0.005622	4
OLFM4	ENSG00000102837	nafld	0.042951	5
OLFM4	ENSG00000102837	obesity	0.291462	37
OLFM4	ENSG00000102837	type_2_diabetes	0.271365	13
OLFML1	ENSG00000183801	nafld	0.001480	1
OLFML1	ENSG00000183801	obesity	0.055881	2
OLFML2B	ENSG00000162745	obesity	0.002363	1
OLFML3	ENSG00000116774	obesity	0.001480	1
OLIG1	ENSG00000184221	obesity	0.004440	1
OLIG1	ENSG00000184221	type_2_diabetes	0.019056	2
OLIG2	ENSG00000205927	type_2_diabetes	0.017021	1
OLIG3	ENSG00000177468	obesity	0.201634	2
OLIG3	ENSG00000177468	type_2_diabetes	0.050940	2
OLR1	ENSG00000173391	mash	0.013365	6
OLR1	ENSG00000173391	nafld	0.021635	15
OLR1	ENSG00000173391	obesity	0.021679	58
OLR1	ENSG00000173391	type_2_diabetes	0.058087	40
OMA1	ENSG00000162600	mash	0.010546	2
OMA1	ENSG00000162600	obesity	0.031437	17
OMA1	ENSG00000162600	type_2_diabetes	0.152584	13
OMD	ENSG00000127083	type_2_diabetes	0.018378	3
OMG	ENSG00000126861	obesity	0.007400	1
OMG	ENSG00000126861	type_2_diabetes	0.084717	9
OMP	ENSG00000254550	obesity	0.002960	1
ONECUT1	ENSG00000169856	mash	0.001850	2
ONECUT1	ENSG00000169856	nafld	0.015726	2
ONECUT1	ENSG00000169856	obesity	0.376589	7
ONECUT1	ENSG00000169856	type_2_diabetes	0.500007	15
ONECUT2	ENSG00000119547	mash	0.014801	1
ONECUT2	ENSG00000119547	nafld	0.017021	1
ONECUT2	ENSG00000119547	obesity	0.003700	1
OPA1	ENSG00000198836	mash	0.060237	6
OPA1	ENSG00000198836	nafld	0.005650	7
OPA1	ENSG00000198836	obesity	0.021256	35
OPA1	ENSG00000198836	type_2_diabetes	0.023947	21
OPCML	ENSG00000183715	obesity	0.238067	1
OPCML	ENSG00000183715	type_2_diabetes	0.003700	1
OPHN1	ENSG00000079482	type_2_diabetes	0.113343	2
OPLAH	ENSG00000178814	mash	0.005180	1
OPLAH	ENSG00000178814	obesity	0.003700	1
OPLAH	ENSG00000178814	type_2_diabetes	0.011841	1
OPN1LW	ENSG00000102076	mash	0.012745	3
OPN1LW	ENSG00000102076	nafld	0.003873	6
OPN1LW	ENSG00000102076	obesity	0.009873	13
OPN1LW	ENSG00000102076	type_2_diabetes	0.004827	10
OPN1MW	ENSG00000268221	mash	0.002590	2
OPN1MW	ENSG00000268221	nafld	0.002960	1
OPN1MW	ENSG00000268221	obesity	0.004965	5
OPN1MW	ENSG00000268221	type_2_diabetes	0.014592	16
OPN1MW2	ENSG00000166160	mash	0.001480	1
OPN1MW2	ENSG00000166160	obesity	0.004625	2
OPN1MW2	ENSG00000166160	type_2_diabetes	0.002940	3
OPN1MW3	ENSG00000269433	mash	0.002590	2
OPN1MW3	ENSG00000269433	nafld	0.002960	1
OPN1MW3	ENSG00000269433	obesity	0.004872	3
OPN1MW3	ENSG00000269433	type_2_diabetes	0.014586	15
OPN1SW	ENSG00000128617	mash	0.001480	1
OPN1SW	ENSG00000128617	nafld	0.004605	3
OPN1SW	ENSG00000128617	obesity	0.002015	3
OPN1SW	ENSG00000128617	type_2_diabetes	0.016235	10
OPN3	ENSG00000054277	nafld	0.003700	1
OPN3	ENSG00000054277	obesity	0.022870	5
OPN3	ENSG00000054277	type_2_diabetes	0.011101	1
OPN4	ENSG00000122375	obesity	0.005622	4
OPN4	ENSG00000122375	type_2_diabetes	0.005520	4
OPRD1	ENSG00000116329	mash	0.074005	1
OPRD1	ENSG00000116329	obesity	0.576705	38
OPRD1	ENSG00000116329	type_2_diabetes	0.052655	9
OPRK1	ENSG00000082556	mash	0.074005	1
OPRK1	ENSG00000082556	obesity	0.574656	31
OPRK1	ENSG00000082556	type_2_diabetes	0.002755	3
OPRL1	ENSG00000125510	obesity	0.004975	3
OPRL1	ENSG00000125510	type_2_diabetes	0.070136	2
OPRM1	ENSG00000112038	mash	0.075994	3
OPRM1	ENSG00000112038	obesity	0.580598	89
OPRM1	ENSG00000112038	type_2_diabetes	0.019425	9
OPRPN	ENSG00000171199	type_2_diabetes	0.011841	1
OPTC	ENSG00000188770	type_2_diabetes	0.082425	2
OPTN	ENSG00000123240	mash	0.001480	1
OPTN	ENSG00000123240	nafld	0.033672	2
OPTN	ENSG00000123240	obesity	0.003330	2
OPTN	ENSG00000123240	type_2_diabetes	0.077962	4
OR10A2	ENSG00000170790	type_2_diabetes	0.001480	1
OR10A4	ENSG00000170782	nafld	0.007842	4
OR10A4	ENSG00000170782	obesity	0.012395	9
OR10A4	ENSG00000170782	type_2_diabetes	0.018547	14
OR10A5	ENSG00000166363	obesity	0.001480	1
OR10A5	ENSG00000166363	type_2_diabetes	0.003700	1
OR10AD1	ENSG00000172640	type_2_diabetes	0.060662	1
OR10B1P	ENSG00000267961	type_2_diabetes	0.011841	2
OR10J3	ENSG00000196266	obesity	0.002960	1
OR10J5	ENSG00000184155	nafld	0.004440	1
OR12D3	ENSG00000112462	obesity	0.045691	4
OR13C3	ENSG00000204246	type_2_diabetes	0.020944	1
OR13C4	ENSG00000148136	type_2_diabetes	0.019286	1
OR1D4	ENSG00000255095	obesity	0.007400	1
OR2A1	ENSG00000221970	type_2_diabetes	0.002220	1
OR2AG1	ENSG00000279486	obesity	0.007400	1
OR2L13	ENSG00000196071	type_2_diabetes	0.016065	4
OR2L8	ENSG00000279263	obesity	0.003700	1
OR2Y1	ENSG00000174339	type_2_diabetes	0.049835	1
OR4A47	ENSG00000237388	type_2_diabetes	0.058528	1
OR4C11	ENSG00000172188	obesity	0.005365	2
OR4C12	ENSG00000221954	type_2_diabetes	0.153069	7
OR4C13	ENSG00000258817	type_2_diabetes	0.281232	8
OR4C15	ENSG00000181939	type_2_diabetes	0.037541	1
OR4C45	ENSG00000260811	type_2_diabetes	0.140696	5
OR4C6	ENSG00000181903	obesity	0.012026	2
OR4D1	ENSG00000141194	obesity	0.029232	2
OR4D10	ENSG00000254466	obesity	0.006660	1
OR4F6	ENSG00000184140	type_2_diabetes	0.021461	1
OR4M1	ENSG00000176299	nafld	0.005920	1
OR4M1	ENSG00000176299	obesity	0.049507	9
OR4M1	ENSG00000176299	type_2_diabetes	0.029026	3
OR4M2	ENSG00000274102	obesity	0.049507	7
OR4M2B	ENSG00000182974	obesity	0.049507	7
OR4P4	ENSG00000181927	obesity	0.013495	6
OR4S1	ENSG00000176555	type_2_diabetes	0.070962	1
OR4S2	ENSG00000174982	obesity	0.012899	4
OR4X1	ENSG00000176567	type_2_diabetes	0.027370	1
OR51Q1	ENSG00000167360	type_2_diabetes	0.001480	1
OR52E4	ENSG00000180974	type_2_diabetes	0.005180	1
OR52H1	ENSG00000181616	type_2_diabetes	0.002220	1
OR52K1	ENSG00000196778	obesity	0.007400	1
OR5B12	ENSG00000172362	obesity	0.026273	1
OR5B17	ENSG00000197786	type_2_diabetes	0.104007	1
OR5B21	ENSG00000198283	obesity	0.061780	2
OR5B21	ENSG00000198283	type_2_diabetes	0.047646	1
OR5B3	ENSG00000172769	type_2_diabetes	0.054332	2
OR5BS1	ENSG00000198678	obesity	0.086651	1
OR5D18	ENSG00000186119	type_2_diabetes	0.031160	2
OR5L1	ENSG00000279395	type_2_diabetes	0.024169	2
OR5L2	ENSG00000205030	type_2_diabetes	0.031942	2
OR5T1	ENSG00000181698	obesity	0.002220	1
OR5V1	ENSG00000243729	obesity	0.007400	1
OR6C3	ENSG00000205329	obesity	0.002220	1
OR6C3	ENSG00000205329	type_2_diabetes	0.002220	1
OR6Q1	ENSG00000279051	type_2_diabetes	0.023986	1
OR9I1	ENSG00000172377	type_2_diabetes	0.020734	1
OR9Q1	ENSG00000186509	type_2_diabetes	0.047565	1
ORAI1	ENSG00000276045	nafld	0.019036	3
ORAI1	ENSG00000276045	obesity	0.035419	5
ORAI1	ENSG00000276045	type_2_diabetes	0.031639	8
ORAI2	ENSG00000160991	type_2_diabetes	0.185704	3
ORAI3	ENSG00000175938	obesity	0.001480	1
ORC4	ENSG00000115947	type_2_diabetes	0.024731	1
ORC5	ENSG00000164815	obesity	0.031842	2
ORC5	ENSG00000164815	type_2_diabetes	0.051570	5
ORM1	ENSG00000229314	mash	0.009073	8
ORM1	ENSG00000229314	nafld	0.035703	12
ORM1	ENSG00000229314	obesity	0.032903	25
ORM1	ENSG00000229314	type_2_diabetes	0.011057	15
ORM2	ENSG00000228278	mash	0.018802	6
ORM2	ENSG00000228278	nafld	0.033676	9
ORM2	ENSG00000228278	obesity	0.056055	7
ORM2	ENSG00000228278	type_2_diabetes	0.008469	3
ORMDL1	ENSG00000128699	mash	0.003700	1
ORMDL1	ENSG00000128699	obesity	0.003700	1
ORMDL2	ENSG00000123353	mash	0.003700	1
ORMDL2	ENSG00000123353	nafld	0.003700	1
ORMDL2	ENSG00000123353	obesity	0.003700	1
ORMDL3	ENSG00000172057	mash	0.045883	1
ORMDL3	ENSG00000172057	nafld	0.003700	1
ORMDL3	ENSG00000172057	obesity	0.044642	14
ORMDL3	ENSG00000172057	type_2_diabetes	0.008572	3
OSBP	ENSG00000110048	mash	0.001480	1
OSBP	ENSG00000110048	type_2_diabetes	0.001480	1
OSBP2	ENSG00000184792	mash	0.005180	1
OSBP2	ENSG00000184792	obesity	0.033746	5
OSBP2	ENSG00000184792	type_2_diabetes	0.003700	1
OSBPL10	ENSG00000144645	nafld	0.009621	2
OSBPL10	ENSG00000144645	obesity	0.004255	2
OSBPL11	ENSG00000144909	obesity	0.008768	4
OSBPL11	ENSG00000144909	type_2_diabetes	0.002960	1
OSBPL1A	ENSG00000141447	obesity	0.032330	4
OSBPL2	ENSG00000130703	mash	0.005180	1
OSBPL2	ENSG00000130703	obesity	0.039766	6
OSBPL2	ENSG00000130703	type_2_diabetes	0.024297	2
OSBPL3	ENSG00000070882	mash	0.010895	3
OSBPL3	ENSG00000070882	nafld	0.037673	6
OSBPL3	ENSG00000070882	obesity	0.002220	1
OSBPL3	ENSG00000070882	type_2_diabetes	0.030213	3
OSBPL6	ENSG00000079156	obesity	0.260124	1
OSBPL6	ENSG00000079156	type_2_diabetes	0.021979	1
OSBPL8	ENSG00000091039	mash	0.008141	1
OSBPL8	ENSG00000091039	obesity	0.010389	5
OSBPL8	ENSG00000091039	type_2_diabetes	0.007010	3
OSBPL9	ENSG00000117859	type_2_diabetes	0.002220	1
OSCAR	ENSG00000170909	obesity	0.002960	1
OSCAR	ENSG00000170909	type_2_diabetes	0.007400	1
OSCP1	ENSG00000116885	obesity	0.044947	5
OSCP1	ENSG00000116885	type_2_diabetes	0.044850	4
OSER1	ENSG00000132823	type_2_diabetes	0.360503	15
OSGEP	ENSG00000092094	obesity	0.003700	1
OSGEP	ENSG00000092094	type_2_diabetes	0.035522	1
OSGIN1	ENSG00000140961	nafld	0.005180	1
OSGIN1	ENSG00000140961	type_2_diabetes	0.320212	1
OSM	ENSG00000099985	mash	0.046877	7
OSM	ENSG00000099985	nafld	0.030712	2
OSM	ENSG00000099985	obesity	0.021310	23
OSM	ENSG00000099985	type_2_diabetes	0.015018	9
OSMR	ENSG00000145623	mash	0.005530	3
OSMR	ENSG00000145623	nafld	0.004995	2
OSMR	ENSG00000145623	obesity	0.035019	14
OSMR	ENSG00000145623	type_2_diabetes	0.003700	1
OSR1	ENSG00000143867	mash	0.079386	4
OSR1	ENSG00000143867	nafld	0.071838	7
OSR1	ENSG00000143867	type_2_diabetes	0.005920	1
OSR2	ENSG00000164920	obesity	0.001480	1
OSTC	ENSG00000198856	obesity	0.008326	2
OSTF1	ENSG00000134996	obesity	0.031571	1
OSTM1	ENSG00000081087	mash	0.005252	4
OSTM1	ENSG00000081087	nafld	0.006290	2
OSTM1	ENSG00000081087	obesity	0.008860	3
OSTM1	ENSG00000081087	type_2_diabetes	0.014585	4
OSTN	ENSG00000188729	mash	0.003700	1
OSTN	ENSG00000188729	nafld	0.004070	2
OSTN	ENSG00000188729	obesity	0.292125	14
OSTN	ENSG00000188729	type_2_diabetes	0.043350	14
OTC	ENSG00000036473	mash	0.023834	8
OTC	ENSG00000036473	nafld	0.010361	10
OTOL1	ENSG00000182447	obesity	0.112195	2
OTOL1	ENSG00000182447	type_2_diabetes	0.133657	1
OTOP1	ENSG00000163982	obesity	0.068825	2
OTOP3	ENSG00000182938	obesity	0.008881	1
OTOR	ENSG00000125879	mash	0.014760	3
OTOR	ENSG00000125879	nafld	0.026991	4
OTOR	ENSG00000125879	type_2_diabetes	0.004872	3
OTP	ENSG00000171540	obesity	0.067377	24
OTP	ENSG00000171540	type_2_diabetes	0.058564	2
OTUB1	ENSG00000167770	mash	0.017628	4
OTUB1	ENSG00000167770	nafld	0.018694	5
OTUB1	ENSG00000167770	type_2_diabetes	0.005180	2
OTUB2	ENSG00000089723	mash	0.001480	1
OTUD1	ENSG00000165312	nafld	0.002220	1
OTUD1	ENSG00000165312	obesity	0.001480	1
OTUD1	ENSG00000165312	type_2_diabetes	0.057169	2
OTUD3	ENSG00000169914	obesity	0.008007	4
OTUD3	ENSG00000169914	type_2_diabetes	0.016281	1
OTUD5	ENSG00000068308	mash	0.021461	1
OTUD5	ENSG00000068308	nafld	0.012951	2
OTUD5	ENSG00000068308	type_2_diabetes	0.025584	1
OTUD7A	ENSG00000169918	type_2_diabetes	0.083557	1
OTUD7B	ENSG00000264522	mash	0.007400	1
OTUD7B	ENSG00000264522	nafld	0.013321	1
OTULIN	ENSG00000154124	mash	0.003700	1
OTULIN	ENSG00000154124	obesity	0.007400	1
OTULIN	ENSG00000154124	type_2_diabetes	0.115639	18
OTULINL	ENSG00000145569	type_2_diabetes	0.370123	6
OTX2	ENSG00000165588	obesity	0.004625	2
OTX2	ENSG00000165588	type_2_diabetes	0.042923	1
OVCH1	ENSG00000187950	type_2_diabetes	0.031522	1
OVGP1	ENSG00000085465	type_2_diabetes	0.003330	2
OVOL2	ENSG00000125850	obesity	0.010052	3
OVOL2	ENSG00000125850	type_2_diabetes	0.024031	3
OXCT1	ENSG00000083720	obesity	0.015454	4
OXCT1	ENSG00000083720	type_2_diabetes	0.018325	6
OXCT2	ENSG00000198754	nafld	0.003700	1
OXER1	ENSG00000162881	mash	0.008662	12
OXER1	ENSG00000162881	nafld	0.023717	21
OXER1	ENSG00000162881	obesity	0.038616	210
OXER1	ENSG00000162881	type_2_diabetes	0.042880	151
OXGR1	ENSG00000165621	obesity	0.017895	4
OXNAD1	ENSG00000154814	obesity	0.030232	2
OXR1	ENSG00000164830	obesity	0.025020	5
OXR1	ENSG00000164830	type_2_diabetes	0.004995	2
OXSM	ENSG00000151093	obesity	0.036500	4
OXSM	ENSG00000151093	type_2_diabetes	0.019927	1
OXSR1	ENSG00000172939	type_2_diabetes	0.002220	1
OXT	ENSG00000101405	mash	0.003700	1
OXT	ENSG00000101405	nafld	0.016065	4
OXT	ENSG00000101405	obesity	0.105240	275
OXT	ENSG00000101405	type_2_diabetes	0.045851	50
OXTR	ENSG00000180914	obesity	0.110058	64
OXTR	ENSG00000180914	type_2_diabetes	0.029996	11
P2RX1	ENSG00000108405	mash	0.005252	4
P2RX1	ENSG00000108405	nafld	0.005242	3
P2RX1	ENSG00000108405	obesity	0.032629	14
P2RX1	ENSG00000108405	type_2_diabetes	0.029368	15
P2RX2	ENSG00000187848	mash	0.005252	4
P2RX2	ENSG00000187848	nafld	0.005242	3
P2RX2	ENSG00000187848	obesity	0.009962	11
P2RX2	ENSG00000187848	type_2_diabetes	0.022711	18
P2RX3	ENSG00000109991	mash	0.005252	4
P2RX3	ENSG00000109991	nafld	0.005242	3
P2RX3	ENSG00000109991	obesity	0.009981	13
P2RX3	ENSG00000109991	type_2_diabetes	0.017608	18
P2RX4	ENSG00000135124	mash	0.007681	6
P2RX4	ENSG00000135124	nafld	0.009149	5
P2RX4	ENSG00000135124	obesity	0.243186	16
P2RX4	ENSG00000135124	type_2_diabetes	0.202690	25
P2RX5	ENSG00000083454	mash	0.011703	11
P2RX5	ENSG00000083454	nafld	0.013547	24
P2RX5	ENSG00000083454	obesity	0.015159	15
P2RX5	ENSG00000083454	type_2_diabetes	0.018093	19
P2RX5-TAX1BP3	ENSG00000257950	mash	0.005252	4
P2RX5-TAX1BP3	ENSG00000257950	nafld	0.005242	3
P2RX5-TAX1BP3	ENSG00000257950	obesity	0.009950	10
P2RX5-TAX1BP3	ENSG00000257950	type_2_diabetes	0.016695	14
P2RX6	ENSG00000099957	mash	0.005252	4
P2RX6	ENSG00000099957	nafld	0.005242	3
P2RX6	ENSG00000099957	obesity	0.014244	12
P2RX6	ENSG00000099957	type_2_diabetes	0.016695	14
P2RX6P	ENSG00000206145	obesity	0.007400	1
P2RX7	ENSG00000089041	mash	0.068723	19
P2RX7	ENSG00000089041	nafld	0.017708	13
P2RX7	ENSG00000089041	obesity	0.034370	26
P2RX7	ENSG00000089041	type_2_diabetes	0.071920	45
P2RY1	ENSG00000169860	mash	0.005252	4
P2RY1	ENSG00000169860	nafld	0.005242	3
P2RY1	ENSG00000169860	obesity	0.009993	13
P2RY1	ENSG00000169860	type_2_diabetes	0.463321	31
P2RY11	ENSG00000244165	obesity	0.003700	1
P2RY12	ENSG00000169313	mash	0.001480	1
P2RY12	ENSG00000169313	nafld	0.009991	2
P2RY12	ENSG00000169313	obesity	0.005183	10
P2RY12	ENSG00000169313	type_2_diabetes	0.469604	37
